artistName,trackName,msPlayed
Dmitri Shostakovich,"24 Preludes, Op. 34: No. 17 in A-Flat Major. Largo",16.210333333333335
The Kid LAROI,STAY (with Justin Bieber),16.190583333333333
Deanz,Hesitant,16.179483333333334
Notch,Nuttin Nuh Go So,16.170666666666666
Teddy Swims,Some Things I'll Never Know,16.154466666666668
Tharanee,"Symphony of the Crown, Pt. 1",16.15315
Tape Machines,Lucid Dreams (Gribbe Remix),16.145066666666665
Benson Boone,Ghost Town,16.144416666666668
SABAI,Scared,16.143216666666667
Vincent Lagaf',Bo le lavabo,16.11755
Craig Reever,We're Dynamite (Hallman Remix),16.113766666666667
Township Rebellion,Chaos,16.107083333333332
Dyro,Memory Bank,16.08128333333333
ÉWN,The Light,16.07695
STIM,appetite,16.012
Basixx,That's Just Love,15.96925
Lost Sky,Vision,15.948633333333333
LED Monster,Meant To Be,15.861833333333333
Abandoned,Sunlight,15.8498
Neoni,Blood Guts & Pixie Dust,15.847766666666667
vaultboy,"everything, everywhere (feat. eaJ)",15.842333333333332
Alex Skrindo,Jumbo,15.8338
Rootkit,Promise Me (ft. Noé),15.770233333333334
Maazel,The Truth,15.63935
OVSKY,Where Do We Go,15.62175
FAVE,Beautifully,15.5942
Bob Sinclar,Rock This Party (Everybody Dance Now),15.579483333333334
Tom Wilson,Run For Your Life,15.501833333333334
JVKE,this is what falling in love feels like,15.464916666666667
Rotimi,In My Bed,15.455083333333333
HOUSE OF SAY,You Give Me Feelings,15.443616666666667
Deaf Kev,Go Back,15.43135
Kungs,All Night Long,15.330966666666667
Alan Walker,"Fire! (feat. YUQI ((G)I-DLE), JVKE)",15.329633333333334
Loreen,Tattoo,15.32845
Bad Computer,Silhouette,15.27475
Hollywood Principle,Firework - Melad Remix,15.269066666666667
Throttle,Dreamer,15.2482
Gabriel Fauré,"Fauré: Pavane, Op. 50 (Instrumental Version)",15.239116666666666
Teni,Case,15.1579
Tom Frane,Don't Leave,15.15
Said The Sky,Show & Tell,15.074966666666667
David Guetta,Never Going Home Tonight (feat. Madison Love),15.0482
Radiohead,No Surprises,15.048116666666667
Tayc,D O D O,15.041183333333333
OneRepublic,I Ain't Worried,15.034816666666666
kamome sano,internet city - WRLD Remix,15.031916666666667
Alder,Paperblade,15.014383333333333
melvitto,In Fact (feat. Gabzy),15.011933333333333
Half an Orange,Old Friends,15.008566666666667
Aya Nakamura,Pookie,14.97795
Cheque,Body,14.932883333333333
Forrest Frank,GOOD DAY,14.930266666666666
Swif7,My Name,14.923866666666667
Hallman,Turn This Ship Around,14.885016666666667
JVKE,Upside Down,14.838983333333333
Seven Lions,Not Even Love,14.82175
Abandoned,Salvage,14.820216666666667
Adekunle Gold,Party No Dey Stop (with Zinoleesky),14.80095
Duumu,Never Had,14.779833333333332
Hallmore,Cybernetics,14.776133333333334
Itro,Never Let You Down,14.759283333333334
Lost Sky,Dreams pt. II,14.755266666666667
Katnip,You Get All of Me,14.63325
Hallman,The Drama,14.623666666666667
Josef Mysliveček,"Symphony in D Major, F. 29: II. Andante grazioso",14.61
melvitto,The Feels,14.6062
Burna Boy,Last Last,14.5844
spring gang,If You Wanna See Me Again,14.580283333333334
Hoaprox,Unbreakable,14.576283333333333
CLNGR,Alive with You,14.5723
Kevin Chung,More Than I Know,14.56775
Vaance,Electric,14.544033333333333
Aeden,Take It or Leave It,14.502083333333333
Brook Xiao,Fire,14.497083333333334
STIM,sacrifice,14.462183333333334
Haywyre,Change Your Mind,14.447066666666666
SZA,Kill Bill,14.42815
DJ Mayson,Somebody To You,14.400583333333334
Scotch,Take Me Up,14.3937
Clean Bandit,Symphony (feat. Zara Larsson),14.328333333333333
Siine,Trip,14.320833333333333
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),14.253966666666667
Jaslyn Edgar,Shine,14.25215
Frédéric Chopin,"12 Etudes, Op. 10: No. 3 in E Major ""Tristesse""",14.251633333333332
Conro,Remember You,14.238316666666666
CKay,Wahala (feat. Olamide),14.22675
Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),14.221416666666666
Hallmore,Quite like You (Extended Version),14.220483333333334
Teddy Swims,The Door,14.176533333333333
CLNGR,I'll Lose it All,14.162816666666666
KATSEYE,Gabriela,14.16115
David Guetta,Crazy What Love Can Do,14.145333333333333
Katnip,Don't You Worry 'Bout Me,14.14235
Teddy Swims,Lose Control,14.114833333333333
Dadju,Dieu merci,14.109866666666667
QMIIR,SEMPERO - Slowed,14.094483333333333
Vitaa,Avant toi,14.089416666666667
JVKE,this is what slow dancing feels like,14.054666666666666
Billie Eilish,BIRDS OF A FEATHER,14.024866666666666
Vicki Vox,Feel the Love,14.019533333333333
melvitto,Usual,13.957866666666666
Cinema Kid,Satellite,13.94235
Arlow,21,13.931866666666666
Grant,Starship,13.930316666666666
KeBlack,LAISSE MOI,13.905316666666666
smle,Overflow (feat. Helen Tess),13.872
Swif7,Ocean Roads,13.852316666666667
NAOMI,SPACE! - Super Slowed,13.835366666666667
Conan Gray,People Watching,13.827
ELFL,Never or Right Now,13.826066666666666
Basixx,I'm Just an Accident Waiting to Happen,13.749316666666667
WRLD,Drift Away,13.7281
Lensko,Auriga,13.683783333333333
WRLD,Back to You,13.665933333333333
OneRepublic,Sunshine,13.6545
LeDorean,Your Love Is,13.6522
Rema,Charm,13.65
Rogue,Motion - 2014,13.646666666666667
Sabrina Carpenter,Nonsense,13.637333333333334
Martin Garrix,Hero,13.636033333333334
Ameryh,Postpone,13.586566666666666
Mindme,I'll Get Up,13.545433333333333
KeBlack,Aucune attache,13.498083333333334
Stephen Sanchez,High,13.463916666666666
Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,13.460766666666666
OVSKY,Stars,13.458783333333333
Swif7,Left Within,13.454433333333334
Paul Garzon,Survivors,13.4468
Corneille,Avec classe (feat. Aya Nakamura & Trinix),13.436266666666667
Deanz,Dive Too Deep,13.418033333333334
Summer Was Fun,Watching,13.39555
Starjunk 95,Ocean's End,13.361866666666666
Shawn Mendes,Treat You Better,13.340083333333334
Kizz Daniel,Shu-Peru,13.30595
Savoy,Let You Go,13.304866666666667
Alder,Not Used to This,13.302233333333334
BUNT.,Clouds,13.294266666666667
Raccy,Snatch,13.250916666666667
BCMP,Burned,13.242416666666667
Siine,Dance This Night Away,13.180816666666667
Taska Black,Backwards Love,13.15345
Laufey,Bewitched - Rework,13.1438
Koven,About Me,13.129366666666666
OVSKY,Start Again,13.1187
Zach Bryan,Something in the Orange,13.111216666666667
Pink Sweat$,Run Through Fire,13.110683333333334
Basixx,You're The Only Reason,13.102116666666667
MAX,STRINGS (feat. JVKE & Bazzi),13.099733333333333
CLNGR,Gimme A Sign,13.091266666666666
Aya Nakamura,Hypé,13.087666666666667
Benson Boone,To Love Someone,13.084
Sam Smith,Unholy (feat. Kim Petras),13.078583333333333
Deanz,Love You Right Back,13.045466666666666
Lupus Nocte,Someone New,13.041366666666667
Rema,Calm Down (with Selena Gomez),13.041333333333334
Siine,Release,13.04015
Tails,wanderer,12.989783333333333
Raven & Kreyn,Biscuit,12.98155
Franz Liszt,"Consolation No. 3 in D-Flat Major, S. 172",12.97865
Vicki Vox,Out Into Space,12.972266666666666
Lupus Nocte,Young Again,12.96975
Ryan Mack,Overwhelmed (Ryan Mack Remix),12.955883333333333
Caleb Hearn,Little Bit Better,12.953
CG5,Show Yourself,12.9422
Terry Zhong,Home Alright,12.92645
Deanz,I'll Be Wasted,12.91375
Arlow,How Do You Know,12.912566666666667
Skybreak,Comet,12.882
Josiah Queen,The Prodigal,12.869866666666667
Tems,Replay,12.817433333333334
Afinity,Gravity,12.815066666666667
Valentin Silvestrov,3 Postludes: Postlude No. 3,12.798
Itro,All For You,12.783816666666667
Avicii,The Nights,12.754966666666666
Soundz,Pressure,12.753666666666666
Razorspade,Striking Light,12.7465
Basixx,Give Me One More Chance,12.746333333333334
David Guetta,Don't Leave Me Alone (feat. Anne-Marie),12.68785
Yetep,1NIGHT,12.674633333333333
Victor Ray,Stay For A While,12.637333333333334
Davido,UNAVAILABLE (feat. Musa Keys),12.628766666666667
Ayra Starr,Sability,12.627366666666667
Dmitri Shostakovich,"24 Preludes, Op. 34: No. 3 in G Major. Andante",12.587483333333333
Marino,Devil in Disguise,12.583416666666666
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),12.55865
Wildcrow,Like A Melody - Karl Roque Remix,12.5547
Tails,No Sleep,12.553233333333333
Camille Saint-Saëns,"Sarabande et rigaudon, Op. 93: Sarabande",12.552
Frédéric Chopin,"Nocturnes, Op. 27: No. 2 in D-Flat Major",12.548
Dhruv,double take,12.511066666666666
Jim Yosef,Shudder,12.4979
Velee,Candy Land,12.4962
SABAI,Mirror,12.480066666666668
Harry Styles,Watermelon Sugar,12.467716666666666
Dadju,Django,12.462
BLAEKER,Call My Name,12.460516666666667
Richy Mitch & The Coal Miners,Evergreen,12.456816666666667
Fairlane,Ocean Avenue,12.4295
Syn Cole,Melodia,12.4286
LED Monster,Come Alive,12.389383333333333
Daft Punk,Around the World,12.3845
Stromae,Papaoutai,12.3632
JVKE,moon and back,12.358166666666667
Craig Reever,You Light Me Up,12.342566666666666
Libianca,People (feat. Ayra Starr & Omah Lay),12.308866666666667
Henrik,Turn out fine,12.300583333333334
Asher Postman,Say,12.296183333333333
Jmilton,Vem Vem - Ultra Slowed,12.28865
Alex Warren,Carry You Home,12.2743
Rome in Silver,Skin,12.259433333333334
Afinity,Your Imagination,12.214933333333333
STIM,fury,12.21455
Maurice Ravel,Ravel: Pavane pour une infante défunte,12.213333333333333
Unknown Brain,Inspiration,12.212533333333333
ARTY,Take Your Time,12.208383333333334
OVSKY,Without You,12.204866666666666
Womria,Love Again,12.175816666666666
Basixx,Let's Stay Up All Night,12.1746
Bryan Adams,Heaven,12.1661
Basixx,She's Got a Ticket to My Heart,12.12315
JVKE,this is what falling out of love feels like,12.11735
CLNGR,Can We Work It Out,12.1161
Netrum,Colorblind,12.105083333333333
JVKE,SECRETS,12.029716666666667
Vanished,Never Let You Down,12.018166666666668
Basixx,It Looks Like We Made It,12.0126
Kizz Daniel,Boys Are Bad,12.0043
Fireboy DML,yawa,12.0
Agents Of Time,Zodiac,11.985116666666666
Imagine Dragons,Demons,11.980816666666666
RudyWade,Heartbeat,11.969116666666666
Zack Merci,Ceasefire,11.966766666666667
Grant,Where Will We Go,11.95
Soprano,Roule,11.94465
Aya Nakamura,Soirée parisienne (feat. Jizo Djohn.P),11.932433333333334
Chris James,The Race,11.93035
Mark Ambor,Good To Be,11.9275
Rich Edwards,Turn Back Time,11.921466666666667
CG5,I Got No Time,11.905866666666666
Coldplay,feelslikeimfallinginlove,11.894233333333334
HOUSE OF SAY,Addicted to Your Love,11.888233333333334
Rosa Linn,SNAP,11.87445
SKIY,Dreaming,11.843466666666666
Elephante,The In Between,11.842983333333333
Mindme,Lasting,11.833066666666667
Vitaa,Game Over,11.809666666666667
Spencer Brown,Phases,11.80405
Lucenzo,Mambella,11.787033333333333
spring gang,Better Place (Gribbe Remix),11.77775
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Präludium IV Cis-Moll, BWV 873",11.774866666666666
Major Lazer,Lean On (feat. MØ & DJ Snake),11.770733333333334
Bohnes,Vicious,11.761933333333333
benny blanco,Eastside (with Halsey & Khalid),11.756266666666667
Arlow,Slip Away,11.7391
Said The Sky,Love Let Me Go,11.737816666666667
Terry Zhong,Night Cap,11.699216666666667
Velveteen,Do You Wanna Follow,11.69745
Lauren Spencer Smith,Fingers Crossed,11.6896
Rogue,Night After Night,11.677016666666667
Deaf Kev,Invincible Pt. II,11.6534
Ed Sheeran,Shivers,11.64655
JVKE,ghost town,11.637966666666667
Kadant,How to Restrain a Heart,11.624166666666667
PLEEG,June,11.601366666666667
Hollywood Principle,Seeing What's Next,11.59625
JVKE,this is what losing someone feels like,11.589333333333334
Velee,Let You Win,11.57
Chop Daily,Down,11.539566666666667
Tape Machines,White Flag,11.534533333333334
Hatik,Angela,11.500433333333334
Basixx,Be My Parachute,11.498733333333334
Ella Faye,Gimme All U Got,11.4934
Lauren Spencer Smith,Flowers,11.476633333333334
Wiz Khalifa,See You Again (feat. Charlie Puth),11.47625
ARTY,One Night Away,11.450916666666666
Dasha,Not At This Party - David Guetta Remix,11.432533333333334
Kizz Daniel,Showa,11.431166666666666
Master KG,Jerusalema (feat. Nomcebo Zikode),11.4204
Hallman,do Whatever you like,11.389166666666666
Zach Bryan,Hey Driver (feat. The War and Treaty),11.3733
Craig Reever,We're Dynamite,11.3675
Zach Bryan,I Remember Everything (feat. Kacey Musgraves),11.35975
Tate McRae,you broke me first,11.3484
Craig Reever,Killing Time,11.334933333333334
shams,Somebody to You,11.3239
Alex Skrindo,Thinkin',11.321933333333334
Asher Postman,Going to the Sun,11.290016666666666
Tape Machines,Got Me Stone Cold,11.274533333333334
Asake,Terminator,11.2175
Nathan Evans,Wellerman - Sea Shanty,11.20455
Robin Hustin,On Fire,11.193083333333334
Erland Cooper,Movement 5 - Pt. 2 - Instrumental,11.192116666666667
Haywyre,Use My Love,11.191133333333333
Raccy,Paradox (Explicit Version),11.177666666666667
Robert Schumann,"3 Romances, Op. 94: No. 2, Einfach, innig - Musical Moments",11.16065
Mitchel Dae,WDHTH,11.151783333333332
Jay Cosmic,One Way Dream,11.147083333333333
Nomra,Your Body,11.111083333333333
Rootkit,Oh You,11.099133333333333
Flux Vortex,Never Gonna Get Enough,11.077
Odeal,Be Easy,11.075816666666666
Zedd,Funny,11.073283333333332
Edvard Grieg,"Lyric Pieces, Book 5, Op. 54: Nocturne",11.03865
Raccy,Down the Hall,11.020116666666667
Conro,Way Up,11.005333333333333
Johnny Nash,I Can See Clearly Now - Edit,10.9822
Rotimi,Love Riddim,10.97405
Max Richter,"Movement, Before All Flowers - Edit",10.97385
Swif7,Find Them,10.964033333333333
ZEG P,FADE UP,10.95935
DJ Mayson,Anywhere You Go,10.956216666666666
Crash Adams,Good Side,10.9524
Basixx,I Just Can't Change My Emotions,10.897633333333333
Janusz Olejniczak,"Polonaise in G-Flat Major, WN 35",10.893733333333333
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),10.8853
Burna Boy,It's Plenty,10.84955
Stephan Moccio,Make-believe,10.84655
Julia Carbajal,I'll Be Ok (If You Stay),10.827366666666666
Gabríel Ólafs,Faded Leaves Fall,10.825
William Black,You're Not Alone,10.810916666666667
Katnip,Close to U,10.789033333333334
Tyler Shaw,Love You Still (abcdefu romantic version),10.781366666666667
Clarx,Done,10.753916666666667
WRLD,Echo,10.7372
JVKE,wonder if she loves me,10.711733333333333
Highlnd,If You Want To Stay,10.696183333333334
Daxten,Can't Stay No Longer,10.696133333333334
IZECOLD,Oxidize,10.656733333333333
Kizz Daniel,Twe Twe,10.648966666666666
Duumu,Forward,10.635766666666667
d4vd,Feel It - From The Original Series “Invincible”,10.624416666666667
Forrest Frank,ALWAYS,10.598233333333333
3LAU,Worst Case,10.594183333333334
Tinlicker,Hypnotised,10.590733333333333
Rema,Soundgasm,10.589133333333333
OVSKY,Time,10.584733333333334
Vicetone,Nevada,10.5756
More Plastic,Midnight Train,10.5737
Fireboy DML,everyday,10.572933333333333
Rootkit,Voyage,10.563583333333334
STIM,martyr,10.547216666666667
Alicia Keys,You Don't Know My Name,10.538566666666666
SilentCrafter,Power,10.53295
J.Tajor,Like I Do (with sunkis),10.51465
Mangoo,Happi,10.5125
Wejdene,Anissa,10.508166666666666
Hallman,You Blow My Mind,10.50275
Britt Lari,What I Want,10.497983333333334
Tom Frane,Unstable,10.489933333333333
Aya Nakamura,Doggy,10.482683333333334
Rodsyk,Give Up On You,10.480566666666666
NIGHTCAP,Young Love,10.473566666666667
JVKE,anxiety.,10.452933333333334
Hallman,Lost Emerald,10.428283333333333
Notaker,Into The Light,10.427133333333334
NIGHTCAP,Who Will Save Me,10.39565
Tiwa Savage,Koroba,10.369833333333334
STIM,ghost,10.360133333333334
DROELOE,Homebound,10.3521
smle,Into Something,10.35
Lil Nas X,THATS WHAT I WANT,10.339583333333334
Maleek Berry,Kontrol,10.31575
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Präludium III Cis-Dur, BWV 872",10.309666666666667
Time To Talk,Bittersweet,10.292583333333333
Max Richter,A Colour Field - Piano Version,10.2724
Soprano,En feu,10.26465
Tom Odell,Another Love,10.264433333333333
Robert Schumann,"Schumann: Davidsbündlertänze, Op. 6, Heft II: No. 14, Zart und singend",10.248916666666666
Ludovico Einaudi,Experience - Solo Piano,10.2401
BLAEKER,Pushing Rewind,10.239366666666667
Axollo,Searching,10.232583333333332
Elton John,Cold Heart - PNAU Remix,10.228116666666667
Henrik,Half of forever,10.216666666666667
Lewis Capaldi,Forget Me,10.1833
TitoM,Tshwala Bam (feat. S.N.E),10.17855
Tomas Skyldeberg,We Can Be Fearless,10.169783333333333
Jim Yosef,Speed,10.159516666666667
Smaven,Mafana,10.149233333333333
ACRAZE,The Otherside (feat. Paige Cavell),10.14705
Mitchel Dae,down to the river,10.1461
RudyWade,Mess I Made,10.133933333333333
Dean Lewis,Waves,10.132666666666667
Siine,Let Me Get to Know You,10.128866666666667
Craig Reever,Ur Karma (SLCT Remix),10.123833333333334
Jahyanai,Who Mad Again,10.1176
David Guetta,I Don't Wanna Wait,10.101383333333333
Mindme,Be Somebody,10.095666666666666
SZA,Snooze,10.09
Mindme,I Will Stay,10.066316666666667
Loving Caliber,I'm Saying Goodbye,10.0572
Zara Larsson,Lush Life,10.0561
Vicki Vox,You’re in Too Deep,10.0502
Dmitri Shostakovich,"24 Preludes, Op. 34: No. 9 in E Major. Presto",10.043716666666667
Ice Prince,Shakara,10.04345
waykap,Leaving at Midnight,10.018066666666666
Velveteen,Like You,10.011216666666666
Joseph Banowetz,"Chopin - 6 Chants Polonais, S480/R145: No. 2. Fruhling(Wiosna, Spring)",10.002033333333333
Taska Black,Too Small For The World,9.982383333333333
Kalash,Tombolo,9.9733
GRAHAM,Call my name,9.969683333333334
Joseph Banowetz,"Mendelssohn - Lieder, S547/R217 (7 Lieder From Mendelssohn, Op, 19a, 34, 47) : Auf Flugeln Des Gesanges(From Op. 34, No. 2)",9.9692
Andrah,pretty afternoon,9.929883333333333
Ebba,Not Missing You,9.91755
Tails,Cobra,9.91385
Basixx,If You Let Me Stay,9.91295
Razorspade,Dreams in Color,9.902983333333333
Victor Ray,It Only Cost Everything,9.8764
Johann Sebastian Bach,"Partita No. 1 in B-Flat Major, BWV 825: V. Menuet I & II",9.87465
Fréro Delavega,Le chant des sirènes,9.856683333333333
Vicetone,Ran Out of Reasons,9.851033333333334
Bracket,Mama Africa,9.849883333333333
Kizz Daniel,Eh God (Barnabas),9.846666666666666
Fonzi M,"Parting: Riko in the Aquarium (From ""Jujutsu Kaisen Season 2"")",9.8431
Magic System,1er Gaou,9.8382
Ray,Made To Be Free,9.831183333333334
Lartiste,Mafiosa (feat. Caroliina),9.825416666666667
BEAUZ,Illusion,9.8205
Coldplay,Yellow,9.818116666666667
Frédéric Chopin,Andante spiniato in G: Allegro maestoso,9.804
Carole Fredericks,A nos actes manqués,9.795383333333334
CYRIL,Stumblin' In,9.789966666666666
Philip Glass,Tissue No. 7,9.7856
Mindme,If I Change (Gribbe Remix),9.784816666666666
NIGHTCAP,I Got U,9.753483333333334
Oliver,Last Forever (feat. Sam Sparro),9.744366666666666
Ed Sheeran,Eyes Closed,9.7424
John Field,"Nocturne No. 2 in C Minor, H. 25",9.737383333333334
Josiah Queen,My Promised Land,9.7334
Skiibii,Sensima,9.721616666666666
Olamide,Green Light,9.72125
Vicki Vox,Free Your Mind,9.7157
Autumn Kings,HELLBOUND,9.71255
Rogue,Imperfect Views,9.703333333333333
Chance Peña,i am not who i was,9.695866666666667
Basixx,Acting Like There's No Tomorrow,9.69405
Layto,five4three2one,9.660266666666667
P-Square,Personally,9.64425
Jim Yosef,Ruby,9.638666666666667
Thylacine,Allegri,9.620133333333333
Teddy Swims,Hammer to the Heart,9.61585
Kevin Lyttle,Turn Me On,9.6053
Sarkodie,Adonai (Remix) [feat. Castro],9.604333333333333
Grant,Where Will We Go - Acoustic,9.602766666666666
